Date,Log_Return,gk_volatility,Range,Close
2010-02-08,0.008808956769992533,0.0184459873640892,0.02597468802628784,4760.39990234375
2010-02-09,0.006751796164294356,0.009657339706266017,0.014824743333068102,4792.64990234375
2010-02-10,-0.007424173049006029,0.010657428321691769,0.016553854529308267,4757.2001953125
2010-02-11,0.014534800298261869,0.009002462149637317,0.017930907928863496,4826.85009765625
2010-02-15,-0.005171975135166793,0.008419727644048608,0.012848986933002684,4801.9501953125
2010-02-16,0.011141443639869172,0.010946593284014082,0.018256685855686558,4855.75
2010-02-17,0.011924704368882228,0.0076793639276141485,0.01467238454543142,4914.0
2010-02-18,-0.005356199200524958,0.006057765039848102,0.009891997212418803,4887.75
2010-02-19,-0.008805489760123469,0.010627540035070953,0.0168734136200529,4844.89990234375
2010-02-22,0.002370817440569972,0.009544600262711091,0.013621181054679075,4856.39990234375
2010-02-23,0.0028067612985113975,0.0072132082816128585,0.010461945432972705,4870.0498046875
2010-02-24,-0.002353813207905825,0.00653343145974577,0.009447145560691803,4858.60009765625
2010-02-25,0.00023664559057058937,0.006483954988681209,0.009167098037450486,4859.75
2010-02-26,0.012788865005232845,0.017375896045741333,0.02713158685708674,4922.2998046875
2010-03-02,0.01905628423679781,0.008660011632503916,0.018756248287073948,5017.0
2010-03-03,0.014072353623684244,0.006358201916020189,0.015359348449089764,5088.10009765625
2010-03-04,-0.0015440261478846663,0.006364820086953215,0.009438550329708183,5080.25
2010-03-05,0.0016619605947973564,0.00695383430883666,0.0099436193358101,5088.7001953125
2010-03-08,0.006912950461775033,0.006525629148312536,0.010724081833040593,5124.0
2010-03-09,-0.004400769901265003,0.004601268945734103,0.007340920715720866,5101.5
2010-03-10,0.002887134691252988,0.006011010266397329,0.008863933086977766,5116.25
2010-03-11,0.0033464398319566976,0.006650416549968893,0.009837534764619307,5133.39990234375
2010-03-12,0.0007010628286984394,0.0049122532374201704,0.007007981312049835,5137.0
2010-03-15,-0.0015780592864252823,0.006843460918866724,0.009719357040331448,5128.89990234375
2010-03-16,0.013402000790980504,0.00783785932476959,0.01607314270942405,5198.10009765625
2010-03-17,0.006481289167163449,0.010566502228931495,0.01593113385424507,5231.89990234375
2010-03-18,0.0026723183478340206,0.005341943998427052,0.007863283853656916,5245.89990234375
2010-03-19,0.0032163668929633504,0.003996066893515624,0.006241943238462328,5262.7998046875
2010-03-22,-0.011005003954608747,0.007497956343184517,0.014197415632841631,5205.2001953125
2010-03-23,0.003854011649290952,0.006395121487642247,0.009607141635675435,5225.2998046875
2010-03-25,0.006694875828928294,0.0076310556442747745,0.012232836014297942,5260.39990234375
2010-03-26,0.004097762953683076,0.0036597554193247375,0.006285534894452859,5282.0
2010-03-29,0.003939616419884685,0.011478387969295794,0.016481684515724657,5302.85009765625
2010-03-30,-0.007647695404744314,0.008618744686521426,0.013995363302317477,5262.4501953125
2010-03-31,-0.0025400829491546485,0.007777103369993847,0.011192394678514928,5249.10009765625
2010-04-01,0.00785610742115299,0.004488187718257745,0.009337473271666194,5290.5
2010-04-05,0.014617134988492871,0.0070558451800780235,0.016047594052398827,5368.39990234375
2010-04-06,-0.0004471423471397832,0.004846906701899499,0.006885893967806559,5366.0
2010-04-07,0.0016106854412794307,0.007111468729475279,0.010158819392578532,5374.64990234375
2010-04-08,-0.013147309710539474,0.009122383066507849,0.01760783849498422,5304.4501953125
2010-04-09,0.010744286598761555,0.007162803844577801,0.01402530802676365,5361.75
2010-04-12,-0.004120906136825128,0.007372893038126581,0.01072157572634085,5339.7001953125
2010-04-13,-0.0031418105563994977,0.006965528418607473,0.01029500609187699,5322.9501953125
2010-04-15,-0.009314437828800527,0.013098622409785494,0.020450943503316055,5273.60009765625
2010-04-16,-0.0020880400510003044,0.005982104281300809,0.008645916306706235,5262.60009765625
2010-04-19,-0.011264936095264202,0.013275189119207288,0.022705198189934855,5203.64990234375
2010-04-20,0.005070133360250802,0.0060839707072606625,0.009359322842489365,5230.10009765625
2010-04-21,0.0028257402454029998,0.004530334810117304,0.006863810686627774,5244.89990234375
2010-04-22,0.004650876550451328,0.014631528884139168,0.0210082277661695,5269.35009765625
2010-04-23,0.006573090991872485,0.003770618183158276,0.007805264150660277,5304.10009765625
2010-04-26,0.0034536355429986695,0.005034558735775498,0.008078985884709686,5322.4501953125
2010-04-27,-0.002652689456282345,0.003528326324929235,0.005491330038050864,5308.35009765625
2010-04-28,-0.017655659171124917,0.009089954139598731,0.020285843163182708,5215.4501953125
2010-04-29,0.007392810217539679,0.004909834216587677,0.00950680818798459,5254.14990234375
2010-04-30,0.004529016135379945,0.004662037271924908,0.00769223368226601,5278.0
2010-05-03,-0.010523154984110675,0.006502699918439153,0.013144491048776985,5222.75
2010-05-04,-0.014318672982353193,0.012841295760243655,0.0223948343570943,5148.5
2010-05-05,-0.004594416530933983,0.012408882294094538,0.017922320319708987,5124.89990234375
2010-05-06,-0.006666163674476285,0.011420101178885629,0.017118929190995526,5090.85009765625
2010-05-07,-0.014403456807526558,0.01251917579330535,0.020137266193154674,5018.0498046875
2010-05-10,0.03438574403959364,0.01357144298441909,0.034022586203930186,5193.60009765625
2010-05-11,-0.011123364586176314,0.008879667997597528,0.015614847081449609,5136.14990234375
2010-05-12,0.003983372356512285,0.009813070731689463,0.014360155211447142,5156.64990234375
2010-05-13,0.004305534740252186,0.008457241408977731,0.012502655239715466,5178.89990234375
2010-05-14,-0.016627442603929482,0.01306711157133921,0.023912791732109553,5093.5
2010-05-17,-0.0066185160897830105,0.017548779382855074,0.025356194225911746,5059.89990234375
2010-05-18,0.0012443672728817412,0.01127249952139531,0.015978483319194364,5066.2001953125
2010-05-19,-0.02935369831893425,0.012940468550259973,0.03190271633713773,4919.64990234375
2010-05-20,0.005665260344674226,0.007430639003462876,0.011308552471531485,4947.60009765625
2010-05-21,-0.0033304234883113635,0.014955780528017167,0.02117161163066226,4931.14990234375
2010-05-24,0.002592439572484712,0.015076113030067683,0.021460493165080034,4943.9501953125
2010-05-25,-0.02814346627068717,0.015154264256802049,0.033317709958651895,4806.75
2010-05-26,0.022758735608322447,0.009832762631801379,0.024027004712121686,4917.39990234375
2010-05-27,0.01727782415402294,0.012909804769619497,0.02378525267878344,5003.10009765625
2010-05-28,0.012602334221159585,0.006664377291035508,0.014141754271804557,5066.5498046875
2010-05-31,0.0038905382570750065,0.008143883514983189,0.011609676038822887,5086.2998046875
2010-06-01,-0.023090492266616938,0.01040399896144461,0.025331050194666062,4970.2001953125
2010-06-02,0.009939952188865392,0.00670927374446559,0.01277934388019905,5019.85009765625
2010-06-03,0.01789717455385668,0.009672833274309305,0.020653613730310147,5110.5
2010-06-04,0.004879962836728166,0.007262803082808099,0.010962867235420115,5135.5
2010-06-07,-0.019962312910597833,0.013267670111643893,0.025566188977453316,5034.0
2010-06-08,-0.009360298632856782,0.013305872637008056,0.02086388701475026,4987.10009765625
2010-06-09,0.0026432734937479525,0.00975687660467455,0.014099154601472139,5000.2998046875
2010-06-10,0.015537780712110243,0.00748499257772638,0.017248867005038856,5078.60009765625
2010-06-11,0.007991844656968942,0.006720507479010879,0.011778800733926472,5119.35009765625
2010-06-14,0.01518876068179503,0.006015897315709712,0.015603073399537242,5197.7001953125
2010-06-15,0.004731253234392907,0.00781836743586897,0.011565749039327567,5222.35009765625
2010-06-16,0.0021041161955454323,0.005414823066254826,0.00778659926043355,5233.35009765625
2010-06-17,0.007898634397593373,0.009467749663837404,0.01497672891881832,5274.85009765625
2010-06-18,-0.002325041692512812,0.007474952116487912,0.010793106759678803,5262.60009765625
2010-06-21,0.017087936936644132,0.008634507055171502,0.01872676735052617,5353.2998046875
2010-06-22,-0.006888596684940277,0.0037393444502554253,0.008144434747996334,5316.5498046875
2010-06-23,0.001240655034366222,0.005955715466519323,0.00848180178504287,5323.14990234375
2010-06-24,-0.00047911774257688094,0.008473469359119997,0.01198173116376143,5320.60009765625
2010-06-25,-0.009736053722463615,0.005397782090377711,0.01150114345139391,5269.0498046875
2010-06-28,0.01215763950246269,0.005509066396551589,0.01288088409346583,5333.5
2010-06-29,-0.014608882074956035,0.009519260806239747,0.018711433175145002,5256.14990234375
2010-06-30,0.01066373324209074,0.01314110351141141,0.020771783088235293,5312.5
2010-07-01,-0.011567845125803692,0.008092197293134736,0.015319668760199452,5251.39990234375
2010-07-02,-0.002726760461016281,0.006749520821338041,0.009862309556936823,5237.10009765625
2010-07-05,-0.00022919799823436973,0.003628125641225301,0.005137589114663704,5235.89990234375
2010-07-06,0.010099878028875301,0.006273977672926667,0.012469195365498478,5289.0498046875
2010-07-07,-0.009107190095395111,0.005883895948155101,0.01207757980348569,5241.10009765625
2010-07-08,0.010580904083332588,0.008283490421858693,0.01482012867132764,5296.85009765625
2010-07-09,0.010442113816835361,0.0050780702856760935,0.011555382510455839,5352.4501953125
2010-07-12,0.005691403079691351,0.005698959681807068,0.009492865995959502,5383.0
2010-07-13,0.0032734590355328547,0.005291868687894738,0.008952644316986228,5400.64990234375
2010-07-14,-0.0026884727623095483,0.010522834771259124,0.01517781745443568,5386.14990234375
2010-07-15,-0.0013748206813710688,0.004980972316817682,0.0071764067220543805,5378.75
2010-07-16,0.002812662152533556,0.0029234518924583456,0.004996421105402723,5393.89990234375
2010-07-19,-0.0013820902196343338,0.006208385760173905,0.008837006921120976,5386.4501953125
2010-07-20,-0.0034311774341907633,0.007955402208921996,0.011708289429256707,5368.0
2010-07-21,0.005823194372050832,0.0039365629855577485,0.007454600881960168,5399.35009765625
2010-07-22,0.007858894368978778,0.008479156337414657,0.013772582317237849,5441.9501953125
2010-07-23,0.0013129869348835793,0.005426469603722013,0.007771943421348691,5449.10009765625
2010-07-26,-0.005612977820209495,0.006694148553666694,0.010528513575337697,5418.60009765625
2010-07-27,0.0022121455365479116,0.0055722825888408255,0.008056199906688346,5430.60009765625
2010-07-28,-0.006104532335174015,0.006715041244885539,0.011412603845313927,5397.5498046875
2010-07-29,0.002100616231522225,0.0043090303965886406,0.0063414545634108,5408.89990234375
2010-07-30,-0.00766482751966219,0.006977494145697437,0.011932670750838386,5367.60009765625
2010-08-02,0.011862037773378627,0.008977719431750844,0.016118544925174973,5431.64990234375
2010-08-03,0.0014533637403788082,0.004184369081060616,0.006029964637971425,5439.5498046875
2010-08-04,0.005189203059859094,0.006242923889236831,0.009784467211881384,5467.85009765625
2010-08-05,-0.003802129121223046,0.005059205682285006,0.00808683591227808,5447.10009765625
2010-08-06,-0.0014421911745366375,0.005158212673111177,0.007455036022889185,5439.25
2010-08-09,0.008585532950855656,0.0055331611582128595,0.010763432596377508,5486.14990234375
2010-08-10,-0.004649694232652821,0.005172297384535608,0.008442158698956339,5460.7001953125
2010-08-11,-0.007370493986963361,0.006719067564340764,0.011548554870025724,5420.60009765625
2010-08-12,-0.0007658730806648022,0.007673163580843164,0.010828107012690111,5416.4501953125
2010-08-13,0.006560218103885612,0.0070571005188537535,0.011188349242931672,5452.10009765625
2010-08-16,-0.006218796401868112,0.007943066338937725,0.012522396342400852,5418.2998046875
2010-08-17,-0.000766198350143573,0.004434467394249911,0.00641836680306117,5414.14990234375
2010-08-18,0.011934082898280511,0.005914106910813452,0.013086007243902867,5479.14990234375
2010-08-19,0.0110806748273832,0.004916068257463052,0.012021243873569691,5540.2001953125
2010-08-20,-0.0017253047875308014,0.004096052676266697,0.0060119516850830656,5530.64990234375
2010-08-23,0.0023207385735129846,0.0036281363895753482,0.005483882446784522,5543.5
2010-08-24,-0.006951117177111686,0.006353530887715438,0.010680969218440464,5505.10009765625
2010-08-25,-0.007795835084648713,0.004914308595352459,0.009812644136312021,5462.35009765625
2010-08-26,0.002842680040908752,0.003704677822547197,0.005814200686904295,5477.89990234375
2010-08-27,-0.012712993664487983,0.00973358188970352,0.019089614190389508,5408.7001953125
2010-08-30,0.0012472112140708633,0.010215099795979912,0.014523243591424349,5415.4501953125
2010-08-31,-0.00241273435696224,0.0084443172804585,0.012031689836918723,5402.39990234375
2010-09-01,0.012773504308811986,0.005879102492044025,0.013807083823643186,5471.85009765625
2010-09-02,0.002609931156180491,0.0051729317854843655,0.007673887590688021,5486.14990234375
2010-09-03,-0.0012311285750001095,0.004666542494325142,0.006706938835451782,5479.39990234375
2010-09-06,0.017646478902998107,0.008779088506293005,0.019697163110508044,5576.9501953125
2010-09-07,0.004838561479732106,0.00604129605217274,0.009609225134948251,5604.0
2010-09-08,0.0006867908104461945,0.00726037382253815,0.010262365021410329,5607.85009765625
2010-09-09,0.005725476804122235,0.0034834139991379628,0.0069769060591531925,5640.0498046875
2010-09-13,0.021044578618470873,0.00957813726612246,0.02281248304578993,5760.0
2010-09-14,0.006152873284535868,0.00874194010303552,0.013484551640258732,5795.5498046875
2010-09-15,0.011221391822531002,0.006218768982612719,0.013180456653902876,5860.9501953125
2010-09-16,-0.005517715371069107,0.009772127241059452,0.014728858026578811,5828.7001953125
2010-09-17,0.009604253244100887,0.005917683164462044,0.011843720799331053,5884.9501953125
2010-09-20,0.016097570938055195,0.007406845744527061,0.017465272998071026,5980.4501953125
2010-09-21,0.004770785040215841,0.007824142713830164,0.011807142449693797,6009.0498046875
2010-09-22,-0.0030082905643817803,0.010580739579483418,0.015181056089342346,5991.0
2010-09-23,-0.005263401003784735,0.008181156824193065,0.012484148095419985,5959.5498046875
2010-09-24,0.009809852862910048,0.00687473052480464,0.012943838770390893,6018.2998046875
2010-09-27,0.00287874266275489,0.006203180750069629,0.009145692047357615,6035.64990234375
2010-09-28,-0.0010194490621581462,0.006837596552137801,0.009702297039555519,6029.5
2010-09-29,-0.006355704200122867,0.010049342496292317,0.015338892283749336,5991.2998046875
2010-09-30,0.0064303668597660915,0.009157780642185689,0.014071442534004656,6029.9501953125
2010-10-01,0.018639567709410974,0.008355887448643974,0.0199889792168504,6143.39990234375
2010-10-04,0.002609200623776862,0.008724893492540907,0.012566040781148506,6159.4501953125
2010-10-05,-0.002218629645768462,0.007960228533460928,0.011438754141508294,6145.7998046875
2010-10-06,0.006592558187392446,0.007766204696134357,0.012090908732147578,6186.4501953125
2010-10-07,-0.01075036507755265,0.008152622105756959,0.0150238057361301,6120.2998046875
2010-10-08,-0.0027568659448782853,0.00926908661910153,0.013369503321075601,6103.4501953125
2010-10-11,0.0052944167152087305,0.00890678655355104,0.013331454221599318,6135.85009765625
2010-10-12,-0.007352795767714826,0.008982449193871275,0.014283603637374307,6090.89990234375
2010-10-13,0.023206286464976675,0.009570129176137523,0.024142190660362824,6233.89990234375
2010-10-14,-0.009112731758761925,0.013162310374564045,0.020429503479231597,6177.35009765625
2010-10-15,-0.018742410609534424,0.012982324364416578,0.02478289236888231,6062.64990234375
2010-10-18,0.0021914056290457356,0.014723575044126464,0.02139583041682813,6075.9501953125
2010-10-19,-0.008039270881310663,0.01060193574862281,0.019726893666593488,6027.2998046875
2010-10-20,-0.007527423655550523,0.008122447981790825,0.011927265758091297,5982.10009765625
2010-10-21,0.019762949379863604,0.01164670413484896,0.021076800402564943,6101.5
2010-10-22,-0.005827022890950839,0.007914435819771812,0.013146941183762407,6066.0498046875
2010-10-25,0.006531487421865502,0.006531581546302855,0.009286204730741567,6105.7998046875
2010-10-26,-0.003905517865498991,0.003968325918266166,0.007497549762619204,6082.0
2010-10-27,-0.011468022351340748,0.008105259212817713,0.014702401114447266,6012.64990234375
2010-10-28,-0.004158169182956317,0.010827552768416756,0.01720193006333785,5987.7001953125
2010-10-29,0.004997761252085383,0.011283729644976696,0.01587812645799947,6017.7001953125
2010-11-01,0.01645649867513474,0.004880162288469192,0.007789050169602024,6117.5498046875
2010-11-02,0.00023702683230754845,0.004977160938497252,0.0071417217376205265,6119.0
2010-11-03,0.0067592586021823315,0.003971071942028692,0.0057950158773638506,6160.5
2010-11-04,0.019498589440667992,0.007354587570565506,0.014454425086858846,6281.7998046875
2010-11-08,-0.0013699101106928303,0.005026667463759554,0.01124622242092906,6273.2001953125
2010-11-09,0.004508981475751922,0.007310150589328073,0.010687862469348516,6301.5498046875
2010-11-10,-0.004110540185239915,0.0033554622559473545,0.006118823581220783,6275.7001953125
2010-11-11,-0.013063621326274108,0.009586697748729152,0.018896525759777214,6194.25
2010-11-12,-0.01999106166251395,0.012519099066201595,0.024005007262315678,6071.64990234375
2010-11-15,0.0081931355022444,0.009475946472265167,0.014595873012100068,6121.60009765625
2010-11-16,-0.021949123410368025,0.012593751470846704,0.028962830226000172,5988.7001953125
2010-11-18,0.0016850238606307781,0.018354919887723226,0.028247349608181715,5998.7998046875
2010-11-19,-0.018252519672628757,0.012503365553714046,0.025346724214052267,5890.2998046875
2010-11-22,0.020117851552952617,0.010007081382664639,0.01915143055844426,6010.0
2010-11-23,-0.01259984437184087,0.017369174124482627,0.02500524914170774,5934.75
2010-11-24,-0.01169455300758192,0.014855992476499297,0.02438729995098666,5865.75
2010-11-25,-0.011315537992575984,0.012449597612695287,0.021854390275442906,5799.75
2010-11-26,-0.00827585146692871,0.016207816854563184,0.025756464731645872,5751.9501953125
2010-11-29,0.013478038654212304,0.009898094383127526,0.015171476334691252,5830.0
2010-11-30,0.005593281281109418,0.014007682622782685,0.021133590020996417,5862.7001953125
2010-12-01,0.016611178361988586,0.008338819567423212,0.01769031472429831,5960.89990234375
2010-12-02,0.00848614292930173,0.005637499144603739,0.008134121921428933,6011.7001953125
2010-12-03,-0.0031488868744578725,0.0068919158797429315,0.010203895397259764,5992.7998046875
2010-12-06,-9.17484193800369e-05,0.009366469017046016,0.014643915056948559,5992.25
2010-12-07,-0.0026235219193067112,0.007001461177845048,0.010256721133557963,5976.5498046875
2010-12-08,-0.012264139639573417,0.008143087962135703,0.013787946482848333,5903.7001953125
2010-12-09,-0.023513995398226302,0.014877994489752031,0.03208185207664961,5766.5
2010-12-10,0.01563198886586812,0.014289172805138719,0.02464426664781571,5857.35009765625
2010-12-13,0.008550805127915114,0.013993520125408299,0.019957157971899352,5907.64990234375
2010-12-14,0.0061510427131599675,0.007617287138239994,0.010968892555865327,5944.10009765625
2010-12-15,-0.00875276673674562,0.008261255559975323,0.013059450106609277,5892.2998046875
2010-12-16,0.009534732799129053,0.0114241487842724,0.01699518346816558,5948.75
2010-12-20,-0.00028584800551315775,0.009860276113510957,0.014250763451350205,5947.0498046875
2010-12-21,0.00897251497180786,0.003725333477498128,0.007899209485040316,6000.64990234375
2010-12-22,-0.002711713380007471,0.006890478617704128,0.010995221870405076,5984.39990234375
2010-12-23,-0.0007354990769299838,0.004150716553262018,0.006998344089673913,5980.0
2010-12-24,0.005270384359897009,0.005299175243648543,0.012825220640725771,6011.60009765625
2010-12-27,-0.0022481836293281954,0.006225217962354295,0.009111202123002978,5998.10009765625
2010-12-28,-0.000350188452758028,0.0032365749777677564,0.004778169170071714,5996.0
2010-12-29,0.010674990062610617,0.005012174550385742,0.010675902545014956,6060.35009765625
2010-12-30,0.006824449589510328,0.0031487261977740347,0.007219089945264263,6101.85009765625
2010-12-31,0.005336555356628161,0.004073273163719163,0.007131795582362051,6134.5
2011-01-03,0.003758531848336433,0.0029894097008973273,0.005091205807102107,6157.60009765625
2011-01-04,-0.0018286815139022822,0.005940661210190345,0.009216836243244908,6146.35009765625
2011-01-05,-0.010886657008168427,0.0066797574391907885,0.012993848899283055,6079.7998046875
2011-01-06,-0.0052027945736062816,0.00913586615104827,0.015516901195593766,6048.25
2011-01-07,-0.024037249311890194,0.014880415174660048,0.028384665326069508,5904.60009765625
2011-01-10,-0.0242995637386114,0.013783827611593455,0.02885721507056623,5762.85009765625
2011-01-11,-0.0015194997868653757,0.0176325383643102,0.025095132148042872,5754.10009765625
2011-01-12,0.01879139619515671,0.018710643126343046,0.027783292649128044,5863.25
2011-01-13,-0.019173839327316797,0.010288645153618686,0.02104518624153653,5751.89990234375
2011-01-14,-0.017069721768040398,0.021422172910555187,0.03430865527776909,5654.5498046875
2011-01-17,3.5403661761228884e-05,0.00897104893806306,0.012732658384543967,5654.75
2011-01-18,0.012180662758961016,0.005792775144596379,0.010351062974937673,5724.0498046875
2011-01-19,-0.0057818316196177775,0.009267862117732709,0.01495332154467464,5691.0498046875
2011-01-20,0.0036044806065857974,0.010132412020762161,0.016624097221278278,5711.60009765625
2011-01-21,-0.0026472605158493817,0.0053221253034534425,0.00755723772272448,5696.5
2011-01-24,0.008173301034109938,0.006609388549413909,0.010142341009010578,5743.25
2011-01-25,-0.009772067655861168,0.012404012185207076,0.021257499810049884,5687.39990234375
2011-01-27,-0.014719059152266116,0.009600546802130325,0.02340165710514893,5604.2998046875
2011-01-28,-0.016579396404794635,0.016174831324567915,0.028092504812034992,5512.14990234375
2011-01-31,-0.0011345021634778043,0.012891744963943881,0.020014928942967164,5505.89990234375
2011-02-01,-0.016241113960522698,0.01133819911466569,0.02531748825941964,5417.2001953125
2011-02-02,0.0027282774031740335,0.00872498987566791,0.01379790046253682,5432.0
2011-02-03,0.017292549076686366,0.00999432778482864,0.02074454287669064,5526.75
2011-02-04,-0.023988332676138546,0.019690353085354644,0.03470323866005653,5395.75
2011-02-07,4.633168856676948e-05,0.007302649093027887,0.011749425934720163,5396.0
2011-02-08,-0.015586029138919214,0.009821953155198255,0.02427275038414162,5312.5498046875
2011-02-09,-0.011167907817883387,0.014504719289600457,0.021661599718196495,5253.5498046875
2011-02-10,-0.0052961425847933225,0.009953184344186588,0.01450501278306868,5225.7998046875
2011-02-11,0.01598397644993397,0.015842093394355175,0.026694915254237287,5310.0
2011-02-14,0.027124085287313617,0.009161769000527452,0.022644758923662023,5456.0
2011-02-15,0.00457164552281843,0.012628128454574474,0.017907298365945994,5481.0
2011-02-16,0.00012774139600228233,0.005504845104477096,0.008108744631685575,5481.7001953125
2011-02-17,0.011742811215976985,0.010342025226936117,0.016154494226230352,5546.4501953125
2011-02-18,-0.01590161932654793,0.016798909614462055,0.02881502835885377,5458.9501953125
2011-02-21,0.01086772327922514,0.0128325836726684,0.020503370481909856,5518.60009765625
2011-02-22,-0.008991833464499622,0.009825296314580803,0.015020549201217542,5469.2001953125
2011-02-23,-0.0058405613764712025,0.008587819398157615,0.012441794147881052,5437.35009765625
2011-02-24,-0.03264758763813046,0.016910760959660254,0.03437397070516728,5262.7001953125
2011-02-25,0.0077321306790641905,0.013958549982439476,0.01988294617678497,5303.5498046875
2011-02-28,0.00558443762100127,0.022079521111186926,0.03157547505625088,5333.25
2011-03-01,0.03483359635665696,0.013113648003542516,0.028882894019012048,5522.2998046875
2011-03-03,0.0025139753033331146,0.011400243623020893,0.01851450388061955,5536.2001953125
2011-03-04,0.0004604634219720642,0.009275677547430895,0.015183949023922364,5538.75
2011-03-07,-0.013743314929411162,0.01030044000186133,0.015156055786054487,5463.14990234375
2011-03-08,0.010497213344531289,0.0057728859577225395,0.011918527571246453,5520.7998046875
2011-03-09,0.0018458890658586942,0.010922014150294727,0.015521534871632617,5531.0
2011-03-10,-0.006639257065300575,0.005652261369422605,0.008708796269923628,5494.39990234375
2011-03-11,-0.008948940481997226,0.01174790245322208,0.016738816324766537,5445.4501953125
2011-03-14,0.01567859302758532,0.007779316916801017,0.018629631146614842,5531.5
2011-03-15,-0.014907657983095256,0.01579742169598945,0.022790490680710478,5449.64990234375
2011-03-16,0.01122192659188634,0.006469574300136771,0.010732769638255544,5511.14990234375
2011-03-17,-0.011772572247673354,0.009606691817718997,0.013724032449347313,5446.64990234375
2011-03-18,-0.013484002212295716,0.009775525893053314,0.021707556823788603,5373.7001953125
2011-03-21,-0.0016669439671844774,0.006885957337540534,0.012134695815275641,5364.75
2011-03-22,0.009110726224509216,0.0062711162585283005,0.009604994423933479,5413.85009765625
2011-03-23,0.012190217458324736,0.00738268282360271,0.015145294466493316,5480.25
2011-03-24,0.007661810366167588,0.003523393621105228,0.0059575371080582236,5522.39990234375
2011-03-25,0.023594944054316423,0.011232095304887803,0.018773471697174693,5654.25
2011-03-28,0.005819352489233676,0.006795075019307811,0.01158730534858675,5687.25
2011-03-29,0.008596309323982254,0.009652049436783623,0.015628387531712723,5736.35009765625
2011-03-30,0.008903183538841914,0.004955533861395529,0.008509498817483046,5787.64990234375
2011-03-31,0.007933698152046535,0.010846619555829676,0.016001730903149776,5833.75
2011-04-01,-0.0013208110878279227,0.005958812689367463,0.008547865987805645,5826.0498046875
2011-04-04,0.014044355538836166,0.007513373245768097,0.01447079981613992,5908.4501953125
2011-04-05,0.00027069583868808463,0.008615440370652164,0.012317968053291111,5910.0498046875
2011-04-06,-0.0031011912855171014,0.00889328854903506,0.012840054419315143,5891.75
2011-04-07,-0.001027353989069185,0.004777752041206664,0.006770663869013832,5885.7001953125
2011-04-08,-0.007452509331449193,0.0117090513690593,0.017964771535861006,5842.0
2011-04-11,-0.009683814289420984,0.006026024863912181,0.009056795301319575,5785.7001953125
2011-04-13,0.021510216644902755,0.014707304576977585,0.031810926663071976,5911.5
2011-04-15,-0.014817896604968487,0.009300526735042626,0.017323210501616358,5824.5498046875
2011-04-18,-0.01652324234306882,0.01876238728714578,0.030659248285015584,5729.10009765625
2011-04-19,0.0020313964438487763,0.008174483113824254,0.012141304762008448,5740.75
2011-04-20,0.01913379225131961,0.009610858215322819,0.016696179187577223,5851.64990234375
2011-04-21,0.005632139474262156,0.00582662264577316,0.008250174703236827,5884.7001953125
2011-04-25,-0.0017348455169341906,0.005750229729797056,0.008443288391565239,5874.5
2011-04-26,-0.00103894238317352,0.012270581659964355,0.017321653656289234,5868.39990234375
2011-04-27,-0.005896293981322488,0.00692481082191143,0.012410206475202561,5833.89990234375
2011-04-28,-0.008339534900220089,0.006612952916422834,0.013732674960303334,5785.4501953125
2011-04-29,-0.006233284254191724,0.011535750802406972,0.017088442473258546,5749.5
2011-05-02,-0.008418709752226371,0.008130897576693455,0.015356113112227184,5701.2998046875
2011-05-03,-0.024152277406054596,0.013941505396530501,0.0280220487904856,5565.25
